replicate,baseline_unique,policy_unique,baseline_steps,policy_steps,baseline_time,policy_time,delta_unique,delta_steps
50,195.0,196.0,1000.0,1000.0,0.00010132789611816406,0.004669666290283203,1.0,0.0
51,199.0,193.0,1000.0,1000.0,0.00010228157043457031,0.0046503543853759766,-6.0,0.0
52,199.0,193.0,1000.0,1000.0,0.00010371208190917969,0.0046634674072265625,-6.0,0.0
53,199.0,193.0,1000.0,1000.0,0.00010323524475097656,0.004655599594116211,-6.0,0.0
54,200.0,190.0,1000.0,1000.0,0.00010371208190917969,0.004647970199584961,-10.0,0.0
55,196.0,194.0,1000.0,1000.0,0.000102996826171875,0.004675149917602539,-2.0,0.0
56,197.0,196.0,1000.0,1000.0,0.00010061264038085938,0.005694389343261719,-1.0,0.0
57,197.0,193.0,1000.0,1000.0,0.00021505355834960938,0.005895853042602539,-4.0,0.0
58,197.0,194.0,1000.0,1000.0,0.00011420249938964844,0.004678964614868164,-3.0,0.0
59,199.0,193.0,1000.0,1000.0,0.00010848045349121094,0.004689931869506836,-6.0,0.0
60,200.0,195.0,1000.0,1000.0,0.0001068115234375,0.0046427249908447266,-5.0,0.0
61,199.0,192.0,1000.0,1000.0,0.00010466575622558594,0.004640102386474609,-7.0,0.0
62,200.0,194.0,1000.0,1000.0,0.00010395050048828125,0.00462651252746582,-6.0,0.0
63,198.0,192.0,1000.0,1000.0,0.00011754035949707031,0.00462031364440918,-6.0,0.0
64,199.0,194.0,1000.0,1000.0,0.00010204315185546875,0.004659414291381836,-5.0,0.0
65,200.0,191.0,1000.0,1000.0,0.00010228157043457031,0.004642963409423828,-9.0,0.0
66,200.0,192.0,1000.0,1000.0,0.00010204315185546875,0.00474095344543457,-8.0,0.0
67,198.0,190.0,1000.0,1000.0,0.00010991096496582031,0.004662752151489258,-8.0,0.0
68,196.0,191.0,1000.0,1000.0,0.00010204315185546875,0.0057277679443359375,-5.0,0.0
69,197.0,193.0,1000.0,1000.0,0.00014400482177734375,0.004759788513183594,-4.0,0.0
70,200.0,192.0,1000.0,1000.0,0.00010824203491210938,0.004677534103393555,-8.0,0.0
71,198.0,194.0,1000.0,1000.0,0.00010538101196289062,0.004682302474975586,-4.0,0.0
72,196.0,194.0,1000.0,1000.0,0.00010466575622558594,0.004645347595214844,-2.0,0.0
73,199.0,191.0,1000.0,1000.0,0.00010180473327636719,0.004667997360229492,-8.0,0.0
74,199.0,194.0,1000.0,1000.0,0.00010180473327636719,0.00466609001159668,-5.0,0.0
75,198.0,194.0,1000.0,1000.0,0.00010395050048828125,0.0046427249908447266,-4.0,0.0
76,198.0,194.0,1000.0,1000.0,0.00010251998901367188,0.004676103591918945,-4.0,0.0
77,199.0,193.0,1000.0,1000.0,0.00011801719665527344,0.004671573638916016,-6.0,0.0
78,199.0,192.0,1000.0,1000.0,0.00010228157043457031,0.004650592803955078,-7.0,0.0
79,199.0,195.0,1000.0,1000.0,0.00010561943054199219,0.004683494567871094,-4.0,0.0
80,199.0,192.0,1000.0,1000.0,0.000102996826171875,0.0046443939208984375,-7.0,0.0
81,199.0,193.0,1000.0,1000.0,0.00010585784912109375,0.00470733642578125,-6.0,0.0
82,200.0,192.0,1000.0,1000.0,0.00010609626770019531,0.0046579837799072266,-8.0,0.0
83,200.0,192.0,1000.0,1000.0,0.00010371208190917969,0.004656553268432617,-8.0,0.0
84,198.0,191.0,1000.0,1000.0,0.000102996826171875,0.004665374755859375,-7.0,0.0
85,199.0,193.0,1000.0,1000.0,0.00010251998901367188,0.00464940071105957,-6.0,0.0
86,199.0,195.0,1000.0,1000.0,0.00011730194091796875,0.00462794303894043,-4.0,0.0
87,198.0,191.0,1000.0,1000.0,0.00010037422180175781,0.0046443939208984375,-7.0,0.0
88,199.0,193.0,1000.0,1000.0,0.00010180473327636719,0.0046977996826171875,-6.0,0.0
89,198.0,192.0,1000.0,1000.0,0.00010275840759277344,0.004634857177734375,-6.0,0.0
90,199.0,195.0,1000.0,1000.0,0.0001163482666015625,0.004626274108886719,-4.0,0.0
91,198.0,191.0,1000.0,1000.0,0.00010013580322265625,0.004678249359130859,-7.0,0.0
92,199.0,192.0,1000.0,1000.0,0.00010204315185546875,0.004655122756958008,-7.0,0.0
93,200.0,194.0,1000.0,1000.0,0.0001010894775390625,0.0046291351318359375,-6.0,0.0
94,198.0,192.0,1000.0,1000.0,0.00011777877807617188,0.004645586013793945,-6.0,0.0
95,199.0,193.0,1000.0,1000.0,0.00010132789611816406,0.0046656131744384766,-6.0,0.0
96,199.0,195.0,1000.0,1000.0,0.00010323524475097656,0.0046770572662353516,-4.0,0.0
97,200.0,193.0,1000.0,1000.0,0.00010418891906738281,0.004652976989746094,-7.0,0.0
98,197.0,194.0,1000.0,1000.0,0.00010371208190917969,0.0046234130859375,-3.0,0.0
99,199.0,191.0,1000.0,1000.0,0.00010180473327636719,0.004636526107788086,-8.0,0.0
